id,redemption_status
537,2.415949711576104e-05
540,0.005074910819530487
542,0.0012910314835608006
544,5.46799274161458e-05
547,0.0018585117068141699
550,0.0001548643340356648
551,7.662635471206158e-05
552,0.0019492314895614982
553,0.001869152532890439
556,4.134229675401002e-05
559,0.000715085247065872
562,0.0002063327410724014
565,9.069292718777433e-05
568,0.00015294206968974322
573,0.00019770349899772555
574,4.945654291077517e-05
578,4.6429169742623344e-05
580,0.10827504098415375
581,5.422008689492941e-05
582,0.0017995208036154509
583,0.0025415208656340837
585,0.0006162960198707879
586,0.0005815800977870822
587,0.006004560273140669
588,2.9174832889111713e-05
593,3.054059197893366e-05
595,0.11685413867235184
597,5.171056545805186e-05
600,0.0006681831437163055
602,0.002909515518695116
604,0.000795715197455138
605,0.002132090274244547
606,2.6658439310267568e-05
608,0.0011740995105355978
610,0.003653002204373479
611,0.0002911915071308613
614,0.012438390403985977
616,0.0012724858243018389
619,9.515097190160304e-05
622,0.003520132042467594
624,0.050070058554410934
625,0.0005579428398050368
627,0.0013152944156900048
629,0.0049294596537947655
630,0.0011175068793818355
631,0.00023967977904248983
632,0.0049117691814899445
633,0.09238838404417038
636,0.0002000323438551277
637,0.0016227244632318616
645,0.007738837040960789
652,4.397685552248731e-05
653,0.0007969698635861278
655,4.955795157002285e-05
658,0.00107461994048208
663,2.7915848477277905e-05
668,0.0013716572429984808
669,0.0016182285035029054
670,0.007973909378051758
674,6.043196117389016e-05
675,2.9022403396083973e-05
676,0.02848050929605961
679,5.60170883545652e-05
685,0.00011883441766258329
688,0.000438155431766063
690,0.0004401020996738225
691,0.0007087147096171975
692,0.0006981951300986111
696,0.00994289480149746
697,9.362876880913973e-05
700,0.0010504168458282948
702,0.0006794303189963102
703,0.005049262195825577
707,0.0003992705896962434
709,0.00030678193434141576
713,0.0007848499226383865
716,0.0006489967345260084
717,0.018446847796440125
720,2.7549953301786445e-05
725,0.0011132280342280865
726,0.018543357029557228
727,0.00929903332144022
728,4.4783620978705585e-05
729,0.00839692261070013
730,0.001427444745786488
734,0.0012890390353277326
737,0.0003123685310129076
738,0.0004801368049811572
739,0.00012371467892080545
744,0.00016334504471160471
745,0.03231656923890114
747,0.0005520270206034184
749,5.608293940895237e-05
752,0.0002724451187532395
753,0.0016250283224508166
755,0.0002514510997571051
756,0.0004862950590904802
757,0.0001404740905854851
758,4.3335276131983846e-05
761,6.830057100160047e-05
763,0.00030135325505398214
766,0.005468771327286959
768,0.00024595597642473876
770,0.003087687771767378
772,0.0017264137277379632
781,0.009563828818500042
783,4.935910692438483e-05
786,6.744325946783647e-05
788,0.00010126223787665367
790,0.003057940397411585
791,0.0010706026805564761
793,0.0007925957906991243
797,2.9262828320497647e-05
798,0.02207106724381447
801,9.639621566748247e-05
802,4.5844495616620407e-05
804,0.00035877578193321824
805,0.0044181495904922485
807,0.02604125440120697
808,0.00043127243407070637
811,5.975467138341628e-05
818,5.481196058099158e-05
822,6.046591079211794e-05
827,0.00018589435785543174
828,0.0066303350031375885
834,4.589632953866385e-05
837,0.001713216188363731
839,4.3136460590176284e-05
844,0.0014944188296794891
845,0.001285939710214734
849,5.426612915471196e-05
864,0.00013521435903385282
865,0.004086910746991634
866,2.8114780434407294e-05
871,0.0003987557429354638
876,0.019052516669034958
877,0.00011323685612296686
887,0.000918934412766248
889,3.919758091797121e-05
890,7.163578266045079e-05
891,0.0002554666134528816
895,0.0104701928794384
896,0.00017051163013093174
898,0.0012723009567707777
900,0.0007050688727758825
903,0.0015382153214886785
905,0.0013884181389585137
908,0.0021448172628879547
914,0.015165799297392368
917,0.016174210235476494
918,0.0019250160548835993
919,0.0074501316994428635
920,0.00013722646690439433
921,0.0018482201267033815
926,0.1897898018360138
927,0.002132994355633855
928,0.08184356242418289
929,0.05994153767824173
931,0.00014374864986166358
934,4.3844531319336966e-05
937,0.7063344120979309
938,4.2048013710882515e-05
939,4.650884875445627e-05
941,0.00036555080441758037
943,3.28108508256264e-05
947,0.04423721134662628
950,0.00034066863008774817
952,0.00026832803268916905
954,3.7991354474797845e-05
958,0.00237272004596889
960,3.881086013279855e-05
961,0.0009276549099013209
964,0.0065078698098659515
971,0.0019211072940379381
972,0.003061728086322546
976,0.0009190552518703043
980,6.476997077697888e-05
984,0.003308625891804695
986,2.6454416001797654e-05
989,6.648749695159495e-05
992,4.657235695049167e-05
995,6.763209239579737e-05
997,0.0018695980543270707
1000,0.002873966470360756
1005,0.0007872483693063259
1006,0.10093626379966736
1014,0.00016338226851075888
1015,0.0479327030479908
1021,0.0006790451589040458
1022,0.03319815173745155
1023,0.0016190652968361974
1025,0.033392079174518585
1027,0.0021006064489483833
1028,0.0009054534020833671
1029,0.07301562279462814
1033,0.001001486205495894
1034,3.275954441050999e-05
1037,0.0002922608982771635
1040,0.001829366898164153
1044,0.001115423277951777
1045,3.489939263090491e-05
1049,0.004206969402730465
1051,4.1393817809876055e-05
1053,0.0011783245718106627
1054,5.903461351408623e-05
1055,0.07662329077720642
1056,0.0007155133062042296
1057,0.0008647536742500961
1058,0.00018269396969117224
1060,0.004674278199672699
1061,0.0008897869847714901
1067,0.0001244105224031955
1069,0.000306622008793056
1073,0.006982883904129267
1075,0.001253733178600669
1080,0.0012398107210174203
1081,0.005434840451925993
1087,2.8058238967787474e-05
1090,0.001045873505063355
1092,0.001632631290704012
1099,0.0008263835916295648
1101,0.00030004713335074484
1105,7.727289630565792e-05
1107,0.011975516565144062
1111,0.01842525228857994
1113,0.0013284783344715834
1114,0.0016394476406276226
1117,0.001202152343466878
1118,0.00011645935592241585
1120,0.04312986508011818
1124,0.00031539841438643634
1125,0.0026255345437675714
1133,0.00454365648329258
1137,3.36459452228155e-05
1143,5.5705135309835896e-05
1146,0.0011499949032440782
1148,0.007207068614661694
1149,0.001617566915228963
1152,0.0006977960001677275
1153,0.21873892843723297
1155,0.000288681301753968
1157,0.0227346234023571
1158,0.0019121697405353189
1161,6.617969484068453e-05
1162,0.02029178850352764
1166,0.0006801312556490302
1171,0.07671385258436203
1175,3.650958024081774e-05
1179,0.0005139060667715967
1182,0.0003154703008476645
1183,0.004617082886397839
1184,0.00030838040402159095
1185,5.6776734709274024e-05
1186,0.02010357938706875
1187,2.9680584702873603e-05
1192,0.0019878612365573645
1193,4.487609476200305e-05
1194,0.0010535938199609518
1197,0.012288423255085945
1198,0.002944427775219083
1199,0.0011890449095517397
1204,5.99163759034127e-05
1205,0.008508985862135887
1208,0.017763709649443626
1209,0.0035111212637275457
1210,0.0007761835004203022
1212,0.002991547342389822
1215,5.334451998351142e-05
1216,0.00026048949803225696
1217,5.098051769891754e-05
1219,3.679921792354435e-05
1223,0.00028322049183771014
1224,0.0025104733649641275
1226,3.591705171857029e-05
1233,0.007854057475924492
1234,8.555420936318114e-05
1237,0.0034423950128257275
1239,0.0005700222682207823
1241,4.1547540604369715e-05
1246,0.0010783097241073847
1247,0.0008762434590607882
1248,0.00011190313671249896
1251,0.003925839439034462
1261,0.004615152254700661
1263,0.0008736210875213146
1264,0.0014291764236986637
1267,0.0010478271869942546
1268,0.0012004268355667591
1269,0.00011114743392681703
1270,0.009763994254171848
1271,0.00802738405764103
1273,0.002022034954279661
1276,2.49619461101247e-05
1277,0.002498256741091609
1278,5.152322046342306e-05
1280,0.0010476869065314531
1282,0.00026570563204586506
1283,0.0027236572932451963
1284,0.001072258222848177
1285,0.0010876614833250642
1289,0.0024064357858151197
1295,0.014272297732532024
1298,0.004727913532406092
1300,0.0021343384869396687
1301,0.00934416800737381
1306,2.3558346583740786e-05
1314,0.0012078919680789113
1315,0.012531672604382038
1317,0.04160815849900246
1318,0.0006550261750817299
1320,0.0006217933259904385
1321,0.00808040052652359
1322,0.001261621480807662
1323,0.03071219101548195
1325,0.0006642883527092636
1326,0.0002161993324989453
1327,2.6118632376892492e-05
1328,0.0029815612360835075
1329,0.0032072984613478184
1332,0.00024671718711033463
1337,3.781878695008345e-05
1338,0.00010721984290285036
1343,0.035924796015024185
1344,9.847214096225798e-05
1349,4.2020554246846586e-05
1350,0.003828424261882901
1353,0.0013592280447483063
1354,0.0003990371187683195
1355,5.078821413917467e-05
1359,0.0038650943897664547
1366,3.523786654113792e-05
1367,0.00846569612622261
1369,0.0036464270669966936
1373,0.006753802765160799
1377,0.006765706464648247
1378,4.236509630572982e-05
1381,5.63296525797341e-05
1382,4.7887755499687046e-05
1384,0.004568494390696287
1385,0.00456687668338418
1386,0.016404902562499046
1387,0.0007235872908495367
1390,4.8407506255898625e-05
1392,0.001409386401064694
1394,0.0006476324633695185
1400,0.0015270254807546735
1401,3.054965054616332e-05
1410,0.00016784723266027868
1411,0.0016943499213084579
1413,0.00898928102105856
1414,4.422127312864177e-05
1417,0.2551116943359375
1423,0.0007716313702985644
1427,0.0015029322821646929
1428,0.0006170948036015034
1430,0.008631826378405094
1431,0.0008646630449220538
1432,0.0004225689044687897
1440,0.0020317353773862123
1441,0.0017299973405897617
1450,0.006737247109413147
1454,0.0012587130768224597
1457,0.0010115823242813349
1458,2.6483847250347026e-05
1459,2.8850183298345655e-05
1460,0.011618035845458508
1462,0.019562212750315666
1468,4.422127312864177e-05
1469,0.008981357328593731
1470,2.769784623524174e-05
1472,5.971667269477621e-05
1475,0.04359446465969086
1476,0.0031296322122216225
1482,0.023916520178318024
1487,0.003065704135224223
1489,0.00020276082796044648
1492,0.005809594877064228
1494,0.0007921733194962144
1495,0.17905311286449432
1496,0.005081625189632177
1497,0.0002753996232058853
1499,0.0008278266759589314
1507,0.00040233696927316487
1511,0.003520292229950428
1517,0.006569145247340202
1518,0.00021063187159597874
1519,8.371807780349627e-05
1520,0.0011502287816256285
1521,4.392835762700997e-05
1523,0.0036858581006526947
1527,0.000735012290533632
1528,0.0012718047946691513
1531,0.004582389257848263
1534,8.136283577186987e-05
1535,0.003946212586015463
1536,2.898730235756375e-05
1539,0.0005217178259044886
1540,0.0007497678743675351
1541,9.89669279078953e-05
1543,0.00013060269702691585
1545,4.627948874258436e-05
1546,3.055291381315328e-05
1551,4.4428688852349296e-05
1552,0.0010553643805906177
1555,0.0038571644108742476
1556,0.000645097519736737
1557,3.3175572752952576e-05
1560,5.4909953178139403e-05
1566,0.001664878218434751
1572,0.0019558698404580355
1574,0.001047037891112268
1575,0.020656466484069824
1576,0.01397034339606762
1577,0.0029490746092051268
1581,2.7826701625599526e-05
1586,0.004351020324975252
1587,0.002327937399968505
1589,0.002712202025577426
1590,0.0011253763223066926
1592,0.0018992797704413533
1595,3.269693479523994e-05
1600,0.0003744552668649703
1602,0.00011303868086542934
1610,0.00029872814775444567
1611,0.0012618335895240307
1612,0.0006779801333323121
1613,0.0001588714512763545
1614,0.0016483040526509285
1618,0.0036277370527386665
1620,0.005479474551975727
1622,4.006793460575864e-05
1627,0.0004996536299586296
1632,0.0010060770437121391
1633,3.863176971208304e-05
1634,0.014924383722245693
1636,0.009299428202211857
1642,0.00048768697888590395
1643,0.0018030222272500396
1645,0.027912195771932602
1651,0.0013763672905042768
1652,0.00033116209669969976
1654,0.0108315609395504
1659,0.00014663737965747714
1662,5.602600867860019e-05
1665,0.012703580781817436
1666,5.637963840854354e-05
1667,0.00010115347686223686
1673,6.081588435336016e-05
1674,0.049568574875593185
1677,4.171527689322829e-05
1679,4.369505768408999e-05
1686,0.2702696919441223
1687,0.014137199148535728
1689,0.000917799596209079
1691,5.934738146606833e-05
1697,0.011110282503068447
1698,0.021926721557974815
1700,0.00037667827564291656
1702,0.0005361698567867279
1703,0.001957021653652191
1704,0.3811085820198059
1708,0.007633781526237726
1711,0.003178568324074149
1712,0.0017707564402371645
1713,0.00017333791765850037
1716,0.08137570321559906
1717,8.319220069097355e-05
1720,0.01590026542544365
1722,0.0006183467339724302
1726,0.0008314223960042
1727,0.0035214617382735014
1728,0.00026127026649191976
1730,0.0009970307582989335
1731,0.003874232992529869
1734,0.0003616548783611506
1735,0.0005144368042238057
1739,0.002208961406722665
1740,0.04375169798731804
1741,0.00013321966980583966
1742,0.0013227836461737752
1744,0.002976556308567524
1748,3.729349555214867e-05
1749,0.0005602633464150131
1750,0.007760084234178066
1751,0.002247947733849287
1752,0.0009671191219240427
1753,0.01637931540608406
1754,5.806313856737688e-05
1755,0.0008208639919757843
1757,0.041654616594314575
1759,0.0031196940690279007
1764,3.300561002106406e-05
1765,0.006376542616635561
1766,0.0006636138423345983
1767,0.0019551177974790335
1769,0.01582864671945572
1770,0.0006398975383490324
1777,0.04408635199069977
1778,0.0027472288347780704
1780,3.781038321903907e-05
1783,0.00021879939595237374
1786,3.78721633751411e-05
1788,0.0008982400759123266
1793,4.557923602988012e-05
1794,0.0025081245694309473
1796,3.1937008316162974e-05
1799,0.0016768823843449354
1800,0.001289013889618218
1801,0.006314950995147228
1803,0.003729547606781125
1805,0.0011843126267194748
1807,0.0032441681250929832
1808,0.03171083331108093
1811,0.009002807550132275
1815,0.0014426083071157336
1819,0.009956656955182552
1820,0.041806962341070175
1822,0.04016312584280968
1825,0.0015410153428092599
1826,0.0015043412568047643
1829,0.06120220944285393
1830,0.0020925116259604692
1831,0.000871983589604497
1835,2.4763088731560856e-05
1836,0.00021759689843747765
1838,0.00020070100435987115
1839,0.000583078945055604
1842,0.0004310408257879317
1846,0.0010421080514788628
1847,0.0011540122795850039
1848,6.537841545650735e-05
1849,0.0006863077869638801
1850,3.381072383490391e-05
1852,0.0017700198804959655
1854,2.9479821023414843e-05
1855,0.00046599196502938867
1856,5.8219211496179923e-05
1858,0.4292234182357788
1869,3.174546509399079e-05
1872,0.001187724992632866
1876,5.389649959397502e-05
1879,4.513627209234983e-05
1880,3.187186666764319e-05
1882,0.00019797211280092597
1887,0.04125086963176727
1888,0.09327337145805359
1892,0.006228961981832981
1894,0.0010875206207856536
1895,0.005655870772898197
1898,0.00021006907627452165
1900,0.005911463871598244
1901,0.003547831205651164
1903,0.0008219691226258874
1904,0.0014494515489786863
1907,0.020028751343488693
1908,5.7435503549641e-05
1911,0.00023965830041561276
1914,3.432245284784585e-05
1917,7.955176988616586e-05
1923,3.7702509871451184e-05
1925,0.00032880521030165255
1928,6.874490645714104e-05
1929,0.0004362270701676607
1934,5.24702736584004e-05
1936,3.463735629338771e-05
1937,0.004689877387136221
1938,0.031110964715480804
1939,3.567301973816939e-05
1942,0.0014455525670200586
1944,0.006614653393626213
1945,0.0006621446809731424
1946,0.0013339790748432279
1948,0.0020002888049930334
1951,0.0062689874321222305
1952,6.477411079686135e-05
1957,0.0029642912559211254
1960,0.0009270916925743222
1961,2.612194475659635e-05
1962,0.0014532329514622688
1965,0.00026262312894687057
1966,3.0125554985716008e-05
1973,0.01499420590698719
1976,0.0033386964350938797
1978,0.729345977306366
1979,0.001238817349076271
1980,0.024478595703840256
1984,0.013169761747121811
1985,0.005981010384857655
1990,0.0005388880963437259
1991,3.336979352752678e-05
1993,0.001530192676000297
1999,0.3232440948486328
2000,0.0011846252018585801
2001,0.003442455781623721
2002,0.0012670441064983606
2007,0.00010106515401275828
2009,0.0002579985302872956
2011,0.0043014646507799625
2012,0.0009534204145893455
2014,0.0048782313242554665
2017,2.80137755908072e-05
2019,0.00019219415844418108
2022,0.00014531519263982773
2025,0.0008239162852987647
2029,0.002145047765225172
2030,0.00021575018763542175
2031,0.00011833879398182034
2032,0.00581754045560956
2034,9.270950249629095e-05
2036,0.0007263971492648125
2038,0.001013349392451346
2039,0.00044104852713644505
2040,4.619668106897734e-05
2044,3.3066193282138556e-05
2045,0.0014106385642662644
2046,0.006507925223559141
2050,0.005160014610737562
2052,0.014799146912992
2053,0.0009683375246822834
2054,0.057394348084926605
2055,0.0010075786849483848
2057,0.0035234333481639624
2059,4.844463910558261e-05
2061,0.009936001151800156
2062,0.001123289461247623
2064,0.0003330011968500912
2065,0.00012675394827965647
2070,3.514520722092129e-05
2074,0.0060615804977715015
2077,0.0004423238860908896
2078,0.003682143986225128
2081,0.0007500051287934184
2083,0.00024085243057925254
2086,0.0002803959068842232
2089,3.63677681889385e-05
2099,3.425061731832102e-05
2100,0.0014106385642662644
2103,0.0012949297670274973
2104,0.0030565597116947174
2105,0.003252288792282343
2107,0.01099899597465992
2108,0.000412847293773666
2109,0.00023745998623780906
2110,0.02847110852599144
2113,2.9244863981148228e-05
2117,0.0002361058723181486
2119,3.134981670882553e-05
2121,0.004052605479955673
2123,0.005072376225143671
2126,3.57231983798556e-05
2127,3.9692793507128954e-05
2128,8.153315866366029e-05
2130,3.146600283798762e-05
2131,0.0014508400345221162
2133,0.0007353976252488792
2135,0.000326632522046566
2142,0.00040440421435050666
2144,0.00035641412250697613
2145,0.002410962712019682
2146,0.00025975590688176453
2149,9.909469372360036e-05
2155,8.475283539155498e-05
2156,0.0001443831715732813
2157,0.01884845457971096
2158,0.0004974236944690347
2163,3.8645401218673214e-05
2167,0.059708140790462494
2178,0.0009893468813970685
2179,0.0023116955999284983
2181,5.4071635531727225e-05
2182,0.00022801592422183603
2190,0.0010129136499017477
2192,0.001058694557286799
2196,0.00047895172610878944
2198,3.635320535977371e-05
2199,0.0002756089670583606
2206,2.8195465347380377e-05
2211,4.898500628769398e-05
2214,0.003720700740814209
2215,0.0005752021097578108
2216,4.8000598326325417e-05
2217,0.0005266047664918005
2219,2.6230809453409165e-05
2220,0.0008882720139808953
2223,3.533976632752456e-05
2225,0.00017807049152906984
2226,2.7927750124945305e-05
2227,5.697329106624238e-05
2229,0.000473444553790614
2230,0.11678936332464218
2239,0.0009440940921194851
2241,0.0008633174002170563
2242,0.002418272430077195
2243,0.00015125770005397499
2245,0.00026935790083371103
2247,0.0008344785310328007
2248,0.00304584763944149
2250,0.0005990058416500688
2251,0.00318212085403502
2252,0.00039330238359980285
2253,4.440814518602565e-05
2254,0.00010524082608753815
2255,0.0014309106627479196
2256,0.045044995844364166
2257,0.0038760961033403873
2259,0.004608080256730318
2268,0.00029439665377140045
2272,3.36459452228155e-05
2275,0.03942125290632248
2278,0.001024508965201676
2280,3.519239544402808e-05
2285,0.0008852884639054537
2292,0.005799369420856237
2293,0.0006357281818054616
2294,7.827358786016703e-05
2296,3.415801620576531e-05
2297,0.0010677415411919355
2298,4.1806513763731346e-05
2300,0.00030164647614583373
2301,0.0004637634556274861
2303,0.005222991108894348
2305,0.0013904725201427937
2310,0.00041124370181933045
2315,0.02207106724381447
2316,4.5025055442238227e-05
2317,0.0015444358577951789
2318,0.005695661064237356
2322,0.0026679006405174732
2323,0.004446870181709528
2331,0.0028447350487113
2333,0.025344466790556908
2337,0.0017476568464189768
2341,3.377421307959594e-05
2344,4.2409399611642584e-05
2350,0.0031102546490728855
2352,6.23321975581348e-05
2353,0.001599184121005237
2354,0.0008639300940558314
2356,0.0004251262580510229
2357,4.079957216163166e-05
2368,0.0005793438176624477
2369,0.0009798804530873895
2370,0.0009570198599249125
2371,5.078554750070907e-05
2374,0.0015511512756347656
2382,0.04238046333193779
2383,5.126791802467778e-05
2386,0.0028651633765548468
2390,0.029167238622903824
2393,0.0004767519421875477
2394,0.001736888661980629
2395,0.0016970516880974174
2396,2.8940732590854168e-05
2400,0.002504855627194047
2401,0.0004470404819585383
2403,0.0014653471298515797
2404,0.02106327749788761
2407,0.00021160773758310825
2412,0.00013161709648557007
2414,0.0021960397716611624
2415,0.0404171422123909
2424,0.0010722036240622401
2426,4.48329774371814e-05
2429,0.08767998963594437
2432,0.0001380143512506038
2434,5.6588247389299795e-05
2435,0.0004955489421263337
2436,0.039456289261579514
2437,0.00029013704624958336
2440,8.192705718101934e-05
2442,0.0012093604309484363
2445,0.0004140881064813584
2446,0.0006194435991346836
2447,0.001262280042283237
2448,0.001649072510190308
2450,0.002116299467161298
2452,0.010202719829976559
2455,6.429298809962347e-05
2456,3.528306115185842e-05
2457,5.771793803432956e-05
2458,0.006958581041544676
2466,0.00018441931752022356
2467,0.051595162600278854
2472,0.004871308337897062
2478,0.005804064217954874
2480,0.0004919597995467484
2483,0.0007292044465430081
2487,0.008354395627975464
2488,3.622080839704722e-05
2490,0.4977080225944519
2493,0.0013219657121226192
2497,0.002205236814916134
2499,0.0032494552433490753
2501,0.00048389381845481694
2502,0.0007982791285030544
2510,0.0006743244593963027
2511,0.00011406026897020638
2517,5.5864726164145395e-05
2518,4.033226286992431e-05
2520,8.266387158073485e-05
2526,8.736825839150697e-05
2533,8.623773464933038e-05
2536,0.0031204207334667444
2540,0.006681334227323532
2541,0.0036081087309867144
2542,0.0035439664497971535
2547,0.06853458285331726
2548,0.004460627678781748
2549,7.405116775771603e-05
2553,2.7446658350527287e-05
2554,0.017017154023051262
2556,8.38951746118255e-05
2558,0.16811808943748474
2560,0.0012326849391683936
2561,0.0004702395526692271
2565,0.0005497062811627984
2566,4.4554617488756776e-05
2568,0.0008285234798677266
2569,0.00013091228902339935
2573,3.574926813598722e-05
2575,0.0014220786979421973
2576,0.005417346954345703
2578,0.006436867639422417
2579,0.0005272057605907321
2581,0.00014689096133224666
2582,0.0023568077012896538
2583,0.00039193977136164904
2584,3.617213587858714e-05
2586,0.0063397870399057865
2588,7.475264283129945e-05
2591,0.0003506914072204381
2593,0.0010305900359526277
2596,0.003735592355951667
2602,0.001796355121769011
2606,0.003379873000085354
2609,0.006736931391060352
2611,0.0007453077123500407
2612,0.0007667453610338271
2614,5.036445872974582e-05
2629,0.00041637258254922926
2630,3.2684431062079966e-05
2633,0.11679266393184662
2634,2.9576238375739194e-05
2635,0.008488188497722149
2639,4.796439679921605e-05
2640,0.06244803965091705
2641,2.784908065223135e-05
2646,3.4601536754053086e-05
2647,0.00010964411194436252
2650,0.0030752704478800297
2651,3.084708805545233e-05
2654,4.370885289972648e-05
2655,0.007894153706729412
2659,0.0049059223383665085
2660,0.00700810132548213
2662,0.005211671814322472
2669,0.0024534680414944887
2674,9.04422122403048e-05
2675,0.0027791878674179316
2676,3.2808220566948876e-05
2678,5.408731522038579e-05
2680,0.011876304633915424
2681,0.010478416457772255
2683,0.00106701604090631
2695,0.0019266805611550808
2696,0.0028859726153314114
2697,0.0005837484495714307
2698,0.013834387995302677
2701,3.281423050793819e-05
2708,0.019953321665525436
2710,0.0005398144712671638
2711,0.0003052866377402097
2712,0.01093620341271162
2716,0.0008337862673215568
2717,0.00023851713922340423
2723,0.002206699922680855
2726,0.0010766586055979133
2727,4.664725565817207e-05
2728,0.07670620828866959
2729,0.0008532444480806589
2733,3.078032023040578e-05
2734,0.011958788149058819
2737,0.0029952984768897295
2739,5.055578367318958e-05
2744,7.45120196370408e-05
2745,0.004224314354360104
2755,0.013367267325520515
2756,5.308747859089635e-05
2757,0.008342048153281212
2759,0.002288521733134985
2764,0.0031411349773406982
2769,6.972526898607612e-05
2771,0.7325674891471863
2773,0.011252276599407196
2774,0.030516017228364944
2775,0.001601179363206029
2776,3.5641973227029666e-05
2777,0.0019366411725059152
2779,0.0015671171713620424
